Geo Point;Geo Shape;Eindeutiger Identifikator des Unfalls;Beschreibung zum Unfalltyp;Beschreibung der Unfallschwerekategorie;Unfalljahr;Unfallmonat;Wochentag;Unfallstunde;Strassenart;Fussgängerbeteiligung;Fahrradbeteiligung;Motorradbeteiligung
47.55060680164557, 7.620738724404476;"{""coordinates"": [7.620738724404476, 47.55060680164557], ""type"": ""Point""}";2367;Einbiegeunfall;1 Unfall mit Sachschaden;2013;7;4 Donnerstag;17;Nebenstrasse;false;false;false
47.565134088878814, 7.5942651763081175;"{""coordinates"": [7.594265176308117, 47.565134088878814], ""type"": ""Point""}";2370;Parkierunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;;Nebenstrasse;false;false;false
47.55841523635848, 7.580600401205835;"{""coordinates"": [7.580600401205835, 47.55841523635848], ""type"": ""Point""}";2371;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;7;6 Samstag;5;Nebenstrasse;false;false;false
47.57518637630842, 7.602760635519018;"{""coordinates"": [7.602760635519018, 47.57518637630842], ""type"": ""Point""}";2375;Schleuder- oder Selbstunfall;3 Unfall mit Schwerverletzten;2013;7;7 Sonntag;17;Nebenstrasse;false;true;false
47.563160560921034, 7.6098724139452845;"{""coordinates"": [7.609872413945284, 47.563160560921034], ""type"": ""Point""}";2380;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;7;2 Dienstag;22;Autobahn;false;false;false
47.54155549083765, 7.59868587439934;"{""coordinates"": [7.59868587439934, 47.54155549083765], ""type"": ""Point""}";2383;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;7;3 Mittwoch;15;Nebenstrasse;false;false;false
47.55433369313026, 7.5934631447724215;"{""coordinates"": [7.593463144772421, 47.55433369313026], ""type"": ""Point""}";2387;Parkierunfall;2 Unfall mit Leichtverletzten;2013;7;5 Freitag;12;Nebenstrasse;false;true;false
47.57212833168611, 7.602897419465254;"{""coordinates"": [7.602897419465254, 47.57212833168611], ""type"": ""Point""}";2391;Auffahrunfall;1 Unfall mit Sachschaden;2013;7;6 Samstag;9;Autobahn;false;false;false
47.55089665164317, 7.587661105071538;"{""coordinates"": [7.587661105071538, 47.55089665164317], ""type"": ""Point""}";2392;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;7;6 Samstag;20;Nebenstrasse;false;false;false
47.5587035580113, 7.613312612861463;"{""coordinates"": [7.613312612861463, 47.5587035580113], ""type"": ""Point""}";2394;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;7;7 Sonntag;5;Autobahn;false;false;false
47.5740684727339, 7.604657722188647;"{""coordinates"": [7.604657722188647, 47.5740684727339], ""type"": ""Point""}";2396;Parkierunfall;1 Unfall mit Sachschaden;2013;7;1 Montag;;Nebenstrasse;false;false;false
47.545956312894305, 7.596587012783837;"{""coordinates"": [7.596587012783837, 47.545956312894305], ""type"": ""Point""}";2401;Auffahrunfall;2 Unfall mit Leichtverletzten;2013;7;3 Mittwoch;22;Hauptstrasse;false;false;false
47.56945097438639, 7.587447100344304;"{""coordinates"": [7.587447100344304, 47.56945097438639], ""type"": ""Point""}";2404;Parkierunfall;1 Unfall mit Sachschaden;2013;7;3 Mittwoch;;Nebenstrasse;false;false;false
47.532719083798334, 7.595379229378306;"{""coordinates"": [7.595379229378306, 47.532719083798334], ""type"": ""Point""}";2408;Parkierunfall;1 Unfall mit Sachschaden;2013;7;5 Freitag;10;Nebenstrasse;false;false;false
47.546946359610224, 7.614881449380499;"{""coordinates"": [7.614881449380499, 47.546946359610224], ""type"": ""Point""}";2410;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;7;5 Freitag;20;Autobahn;false;false;false
47.54851587891623, 7.585635298732969;"{""coordinates"": [7.585635298732969, 47.54851587891623], ""type"": ""Point""}";2414;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;7;1 Montag;20;Nebenstrasse;true;false;true
47.575677342085726, 7.598947690045535;"{""coordinates"": [7.598947690045535, 47.575677342085726], ""type"": ""Point""}";2418;Überqueren der Fahrbahn;1 Unfall mit Sachschaden;2013;7;3 Mittwoch;20;Hauptstrasse;false;false;false
47.57017882292491, 7.613788736098908;"{""coordinates"": [7.613788736098908, 47.57017882292491], ""type"": ""Point""}";2428;Parkierunfall;1 Unfall mit Sachschaden;2013;8;6 Samstag;;Nebenstrasse;false;false;false
47.552192712682, 7.593815630199466;"{""coordinates"": [7.593815630199466, 47.552192712682], ""type"": ""Point""}";2430;Parkierunfall;1 Unfall mit Sachschaden;2013;8;2 Dienstag;18;Nebenstrasse;false;false;false
47.58727411543666, 7.5892382578133875;"{""coordinates"": [7.589238257813387, 47.58727411543666], ""type"": ""Point""}";2434;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;23;Nebenstrasse;false;false;false
47.58959325812709, 7.59017540022164;"{""coordinates"": [7.59017540022164, 47.58959325812709], ""type"": ""Point""}";2435;Parkierunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;;andere;false;false;false
47.564446522970684, 7.615975722144884;"{""coordinates"": [7.615975722144884, 47.564446522970684], ""type"": ""Point""}";2436;Fussgängerunfall;3 Unfall mit Schwerverletzten;2013;8;4 Donnerstag;6;Nebenstrasse;true;false;false
47.55236422918835, 7.593337870552723;"{""coordinates"": [7.593337870552723, 47.55236422918835], ""type"": ""Point""}";2438;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;8;5 Freitag;3;Nebenstrasse;false;false;false
47.57071727367675, 7.588859320348057;"{""coordinates"": [7.588859320348057, 47.57071727367675], ""type"": ""Point""}";2442;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;8;1 Montag;16;Autobahn;false;false;false
47.56440339188861, 7.557986931531131;"{""coordinates"": [7.557986931531131, 47.56440339188861], ""type"": ""Point""}";2443;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;8;1 Montag;17;Nebenstrasse;false;true;false
47.563266922580766, 7.569425076285293;"{""coordinates"": [7.569425076285293, 47.563266922580766], ""type"": ""Point""}";2445;Parkierunfall;1 Unfall mit Sachschaden;2013;8;2 Dienstag;8;Nebenstrasse;false;false;false
47.568596922605664, 7.579936431699445;"{""coordinates"": [7.579936431699445, 47.568596922605664], ""type"": ""Point""}";2447;Auffahrunfall;2 Unfall mit Leichtverletzten;2013;8;2 Dienstag;14;Nebenstrasse;false;false;true
47.57110901149526, 7.577564232173511;"{""coordinates"": [7.577564232173511, 47.57110901149526], ""type"": ""Point""}";2448;Auffahrunfall;1 Unfall mit Sachschaden;2013;8;2 Dienstag;15;Nebenstrasse;false;false;false
47.56064667411283, 7.572142503003226;"{""coordinates"": [7.572142503003226, 47.56064667411283], ""type"": ""Point""}";2451;Parkierunfall;1 Unfall mit Sachschaden;2013;8;2 Dienstag;;Nebenstrasse;false;false;false
47.56986082827635, 7.61591398547593;"{""coordinates"": [7.61591398547593, 47.56986082827635], ""type"": ""Point""}";2457;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;8;5 Freitag;16;Hauptstrasse;true;false;false
47.5585958423505, 7.587230845708812;"{""coordinates"": [7.587230845708812, 47.5585958423505], ""type"": ""Point""}";2459;Überqueren der Fahrbahn;1 Unfall mit Sachschaden;2013;8;6 Samstag;2;Nebenstrasse;false;false;false
47.59396090032986, 7.654909694036042;"{""coordinates"": [7.654909694036042, 47.59396090032986], ""type"": ""Point""}";2460;Parkierunfall;1 Unfall mit Sachschaden;2013;8;7 Sonntag;11;Nebenstrasse;false;false;false
47.57086814929107, 7.575902409147583;"{""coordinates"": [7.575902409147583, 47.57086814929107], ""type"": ""Point""}";2462;Abbiegeunfall;3 Unfall mit Schwerverletzten;2013;8;2 Dienstag;9;Nebenstrasse;false;true;false
47.56721821571942, 7.574617321272802;"{""coordinates"": [7.574617321272802, 47.56721821571942], ""type"": ""Point""}";2463;Parkierunfall;1 Unfall mit Sachschaden;2013;8;2 Dienstag;10;Nebenstrasse;false;false;false
47.54184007953143, 7.58754286794781;"{""coordinates"": [7.58754286794781, 47.54184007953143], ""type"": ""Point""}";2464;Einbiegeunfall;3 Unfall mit Schwerverletzten;2013;8;2 Dienstag;11;Nebenstrasse;false;true;false
47.5920124458183, 7.6532000360526995;"{""coordinates"": [7.653200036052699, 47.5920124458183], ""type"": ""Point""}";2467;Abbiegeunfall;3 Unfall mit Schwerverletzten;2013;8;3 Mittwoch;6;Hauptstrasse;false;false;false
47.560940038940196, 7.621106175327299;"{""coordinates"": [7.621106175327299, 47.560940038940196], ""type"": ""Point""}";2470;Auffahrunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;10;Hauptstrasse;false;false;false
47.56678867561986, 7.594456039293786;"{""coordinates"": [7.594456039293786, 47.56678867561986], ""type"": ""Point""}";2471;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;10;andere;false;false;false
47.58275885186932, 7.647779276785293;"{""coordinates"": [7.647779276785293, 47.58275885186932], ""type"": ""Point""}";2472;Einbiegeunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;13;Hauptstrasse;false;false;false
47.53361421140175, 7.6049303599191145;"{""coordinates"": [7.604930359919114, 47.53361421140175], ""type"": ""Point""}";2473;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;8;3 Mittwoch;13;Hauptstrasse;false;false;false
47.56007427794561, 7.577110362513721;"{""coordinates"": [7.577110362513721, 47.56007427794561], ""type"": ""Point""}";2474;Parkierunfall;2 Unfall mit Leichtverletzten;2013;8;3 Mittwoch;16;Nebenstrasse;false;true;false
47.564029545628905, 7.592999609429286;"{""coordinates"": [7.592999609429286, 47.564029545628905], ""type"": ""Point""}";2475;Parkierunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;18;Nebenstrasse;false;false;false
47.57953803603116, 7.603664568323702;"{""coordinates"": [7.603664568323702, 47.57953803603116], ""type"": ""Point""}";2477;Einbiegeunfall;3 Unfall mit Schwerverletzten;2013;8;3 Mittwoch;19;Hauptstrasse;false;false;true
47.54982778643072, 7.586568810007263;"{""coordinates"": [7.586568810007263, 47.54982778643072], ""type"": ""Point""}";2479;Parkierunfall;2 Unfall mit Leichtverletzten;2013;8;5 Freitag;14;Nebenstrasse;false;true;false
47.55505859704574, 7.60265889641129;"{""coordinates"": [7.60265889641129, 47.55505859704574], ""type"": ""Point""}";2482;Schleuder- oder Selbstunfall;3 Unfall mit Schwerverletzten;2013;8;6 Samstag;3;Nebenstrasse;false;true;false
47.55195579240461, 7.589311380179662;"{""coordinates"": [7.589311380179662, 47.55195579240461], ""type"": ""Point""}";2484;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;8;7 Sonntag;1;Nebenstrasse;true;false;false
47.56639418076792, 7.579345913544133;"{""coordinates"": [7.579345913544133, 47.56639418076792], ""type"": ""Point""}";2486;Parkierunfall;1 Unfall mit Sachschaden;2013;8;7 Sonntag;7;Nebenstrasse;false;false;false
47.55456996119693, 7.610947548354006;"{""coordinates"": [7.610947548354006, 47.55456996119693], ""type"": ""Point""}";2490;Parkierunfall;1 Unfall mit Sachschaden;2013;8;1 Montag;17;Nebenstrasse;false;false;false
47.56678824289939, 7.580715672352523;"{""coordinates"": [7.580715672352523, 47.56678824289939], ""type"": ""Point""}";2492;Parkierunfall;1 Unfall mit Sachschaden;2013;8;1 Montag;;Nebenstrasse;false;false;false
47.54572602869835, 7.606894162229526;"{""coordinates"": [7.606894162229526, 47.54572602869835], ""type"": ""Point""}";2494;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;8;2 Dienstag;10;Autobahn;false;false;false
47.56052538823228, 7.568036522848073;"{""coordinates"": [7.568036522848073, 47.56052538823228], ""type"": ""Point""}";2497;Parkierunfall;1 Unfall mit Sachschaden;2013;8;2 Dienstag;16;Nebenstrasse;false;false;false
47.55859556263852, 7.58022885831785;"{""coordinates"": [7.58022885831785, 47.55859556263852], ""type"": ""Point""}";2498;Parkierunfall;2 Unfall mit Leichtverletzten;2013;8;2 Dienstag;16;Nebenstrasse;false;true;false
47.56754197771456, 7.614909623215493;"{""coordinates"": [7.614909623215493, 47.56754197771456], ""type"": ""Point""}";2499;Parkierunfall;1 Unfall mit Sachschaden;2013;8;3 Mittwoch;;Nebenstrasse;false;false;false
47.54420168090794, 7.5904584053744175;"{""coordinates"": [7.590458405374418, 47.54420168090794], ""type"": ""Point""}";2505;Parkierunfall;1 Unfall mit Sachschaden;2013;8;5 Freitag;13;Nebenstrasse;false;false;false
47.54525961271117, 7.599640081065761;"{""coordinates"": [7.599640081065761, 47.54525961271117], ""type"": ""Point""}";2507;Auffahrunfall;1 Unfall mit Sachschaden;2013;8;5 Freitag;17;Hauptstrasse;false;false;false
47.56948502630835, 7.581799272787542;"{""coordinates"": [7.581799272787542, 47.56948502630835], ""type"": ""Point""}";2508;Parkierunfall;1 Unfall mit Sachschaden;2013;8;5 Freitag;;Nebenstrasse;false;false;false
47.56546511408895, 7.574041466752566;"{""coordinates"": [7.574041466752566, 47.56546511408895], ""type"": ""Point""}";2510;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;8;6 Samstag;14;Nebenstrasse;false;false;false
47.5515594757066, 7.596550447550327;"{""coordinates"": [7.596550447550327, 47.5515594757066], ""type"": ""Point""}";2512;Schleuder- oder Selbstunfall;3 Unfall mit Schwerverletzten;2013;9;7 Sonntag;4;Nebenstrasse;false;false;true
47.57403228978286, 7.604803803736705;"{""coordinates"": [7.604803803736705, 47.57403228978286], ""type"": ""Point""}";2514;Parkierunfall;1 Unfall mit Sachschaden;2013;9;7 Sonntag;10;andere;false;false;false
47.545194701808335, 7.601047899605598;"{""coordinates"": [7.601047899605598, 47.545194701808335], ""type"": ""Point""}";2516;Auffahrunfall;2 Unfall mit Leichtverletzten;2013;9;1 Montag;15;Hauptstrasse;false;false;false
47.5418159606235, 7.617467842275068;"{""coordinates"": [7.617467842275068, 47.5418159606235], ""type"": ""Point""}";2525;Parkierunfall;1 Unfall mit Sachschaden;2013;9;3 Mittwoch;13;andere;false;false;false
47.585133003431956, 7.603017217316309;"{""coordinates"": [7.603017217316309, 47.585133003431956], ""type"": ""Point""}";2526;Parkierunfall;1 Unfall mit Sachschaden;2013;9;3 Mittwoch;17;Nebenstrasse;false;false;false
47.55279193954185, 7.602824638041902;"{""coordinates"": [7.602824638041902, 47.55279193954185], ""type"": ""Point""}";2529;Einbiegeunfall;3 Unfall mit Schwerverletzten;2013;9;4 Donnerstag;13;Nebenstrasse;false;true;false
47.5515586047144, 7.615906322951423;"{""coordinates"": [7.615906322951423, 47.5515586047144], ""type"": ""Point""}";2531;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;9;4 Donnerstag;17;Autobahn;false;false;false
47.572119150623294, 7.603030290157273;"{""coordinates"": [7.603030290157273, 47.572119150623294], ""type"": ""Point""}";2532;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;9;4 Donnerstag;18;Autobahn;false;false;false
47.54832153441343, 7.582818570740942;"{""coordinates"": [7.582818570740942, 47.54832153441343], ""type"": ""Point""}";2534;Parkierunfall;1 Unfall mit Sachschaden;2013;9;4 Donnerstag;21;Nebenstrasse;false;false;false
47.582934681567366, 7.5926820917127085;"{""coordinates"": [7.592682091712708, 47.582934681567366], ""type"": ""Point""}";2536;Parkierunfall;1 Unfall mit Sachschaden;2013;9;4 Donnerstag;;Nebenstrasse;false;false;false
47.55912120880918, 7.598021056200794;"{""coordinates"": [7.598021056200794, 47.55912120880918], ""type"": ""Point""}";2544;Auffahrunfall;1 Unfall mit Sachschaden;2013;9;6 Samstag;17;Nebenstrasse;false;false;false
47.56618561114705, 7.587956249119914;"{""coordinates"": [7.587956249119914, 47.56618561114705], ""type"": ""Point""}";2545;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2013;9;6 Samstag;21;Nebenstrasse;false;false;false
47.568279365869806, 7.602659661173152;"{""coordinates"": [7.602659661173152, 47.568279365869806], ""type"": ""Point""}";2548;Abbiegeunfall;2 Unfall mit Leichtverletzten;2013;9;1 Montag;20;Nebenstrasse;false;false;true
47.570626960032264, 7.589151435630063;"{""coordinates"": [7.589151435630063, 47.570626960032264], ""type"": ""Point""}";2552;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2013;9;3 Mittwoch;19;Nebenstrasse;false;false;false
47.58423735906984, 7.650789286510704;"{""coordinates"": [7.650789286510704, 47.58423735906984], ""type"": ""Point""}";2556;Parkierunfall;1 Unfall mit Sachschaden;2013;9;6 Samstag;11;Nebenstrasse;false;false;false
47.56660234454494, 7.599212782501416;"{""coordinates"": [7.599212782501416, 47.56660234454494], ""type"": ""Point""}";2559;Schleuder- oder Selbstunfall;2 Unfall mit Leichtverletzten;2013;9;1 Montag;14;Nebenstrasse;false;false;true
47.56038178352625, 7.567770436370438;"{""coordinates"": [7.567770436370438, 47.56038178352625], ""type"": ""Point""}";2560;Parkierunfall;1 Unfall mit Sachschaden;2013;9;1 Montag;18;Nebenstrasse;false;false;false
47.56491302663044, 7.622528304343713;"{""coordinates"": [7.622528304343713, 47.56491302663044], ""type"": ""Point""}";2562;Parkierunfall;1 Unfall mit Sachschaden;2013;9;1 Montag;;Nebenstrasse;false;false;false
47.56398060618383, 7.582023702464605;"{""coordinates"": [7.582023702464605, 47.56398060618383], ""type"": ""Point""}";2564;Fussgängerunfall;2 Unfall mit Leichtverletzten;2013;9;2 Dienstag;20;Nebenstrasse;true;false;false
47.54771692792573, 7.610805870862299;"{""coordinates"": [7.610805870862299, 47.54771692792573], ""type"": ""Point""}";2566;Parkierunfall;1 Unfall mit Sachschaden;2013;9;3 Mittwoch;12;Nebenstrasse;false;false;false
47.5670524851622, 7.5988819210408165;"{""coordinates"": [7.598881921040817, 47.5670524851622], ""type"": ""Point""}";2570;Parkierunfall;1 Unfall mit Sachschaden;2013;9;3 Mittwoch;;Nebenstrasse;false;false;false
47.56600625288301, 7.619342864421133;"{""coordinates"": [7.619342864421133, 47.56600625288301], ""type"": ""Point""}";2576;Einbiegeunfall;1 Unfall mit Sachschaden;2013;9;5 Freitag;16;Nebenstrasse;false;false;false
47.55332846990432, 7.591892578459944;"{""coordinates"": [7.591892578459944, 47.55332846990432], ""type"": ""Point""}";2577;Auffahrunfall;1 Unfall mit Sachschaden;2013;9;1 Montag;10;Nebenstrasse;false;false;false
47.54770466036187, 7.572163319394411;"{""coordinates"": [7.572163319394411, 47.54770466036187], ""type"": ""Point""}";2579;Parkierunfall;1 Unfall mit Sachschaden;2013;9;1 Montag;;Nebenstrasse;false;false;false
47.56920725012897, 7.573386491537375;"{""coordinates"": [7.573386491537375, 47.56920725012897], ""type"": ""Point""}";2585;Parkierunfall;1 Unfall mit Sachschaden;2013;9;3 Mittwoch;;Nebenstrasse;false;false;false
47.564029020279854, 7.5791935178886405;"{""coordinates"": [7.57919351788864, 47.564029020279854], ""type"": ""Point""}";2588;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2013;9;4 Donnerstag;17;Nebenstrasse;false;true;false
47.563868842529104, 7.570011213041173;"{""coordinates"": [7.570011213041173, 47.563868842529104], ""type"": ""Point""}";2592;Parkierunfall;1 Unfall mit Sachschaden;2013;9;6 Samstag;16;Nebenstrasse;false;false;false
